Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1185732,2021-12-02 00:00:00,Midwest,Wisconsin,Milwaukee,Women's Apparel,65,350,227500,91000,0.40000000000000002,In-store
West Gear,1185732,2021-01-10 00:00:00,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,35,500,175000,70000,0.40000000000000002,In-store
West Gear,1185732,2021-01-10 00:00:00,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,35,300,105000,42000,0.40000000000000002,In-store
West Gear,1185732,2021-01-10 00:00:00,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,25,300,75000,26250,0.34999999999999998,In-store
West Gear,1185732,2021-01-10 00:00:00,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,30,150,45000,15750,0.34999999999999998,In-store
West Gear,1185732,2021-01-10 00:00:00,Midwest,Wisconsin,Milwaukee,Men's Apparel,45,200,90000,27000,0.29999999999999999,In-store
West Gear,1185732,2021-01-10 00:00:00,Midwest,Wisconsin,Milwaukee,Women's Apparel,35,300,105000,42000,0.40000000000000002,In-store
West Gear,1185732,2021-02-10 00:00:00,Midwest,Wisconsin,Milwaukee,Men's Street Footwear,35,550,192500,77000,0.40000000000000002,In-store
West Gear,1185732,2021-02-10 00:00:00,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,35,200,70000,28000,0.40000000000000002,In-store
West Gear,1185732,2021-02-10 00:00:00,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,25,250,62500,21875,0.34999999999999998,In-store
West Gear,1185732,2021-02-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30,125,37500,13125,0.34999999999999998,In-store
West Gear,1185732,2021-02-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Apparel,45,200,90000,27000,0.29999999999999999,In-store
West Gear,1185732,2021-02-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Apparel,20,300,60000,24000,0.40000000000000002,In-store
West Gear,1185732,2021-03-09 00:00:00,Midwest,Indiana,Indianapolis,Men's Street Footwear,25,520,130000,52000,0.40000000000000002,In-store
West Gear,1185732,2021-03-09 00:00:00,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,25,225,56250,22500,0.40000000000000002,In-store
West Gear,1185732,2021-03-09 00:00:00,Midwest,Indiana,Indianapolis,Women's Street Footwear,15,275,41250,14437.5,0.34999999999999998,In-store
West Gear,1185732,2021-03-09 00:00:00,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,20,125,25000,8750,0.34999999999999998,In-store
West Gear,1185732,2021-03-09 00:00:00,Midwest,Indiana,Indianapolis,Men's Apparel,35,175,61250,18375,0.29999999999999999,In-store
West Gear,1185732,2021-03-09 00:00:00,Midwest,Indiana,Indianapolis,Women's Apparel,25,275,68750,27500,0.40000000000000002,In-store
West Gear,1185732,2021-04-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Street Footwear,25,500,125000,50000,0.40000000000000002,In-store
West Gear,1185732,2021-04-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,25,200,50000,20000,0.40000000000000002,In-store
West Gear,1185732,2021-04-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Street Footwear,15,200,30000,10500,0.34999999999999998,In-store
West Gear,1185732,2021-04-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,20,125,25000,8750,0.34999999999999998,In-store
West Gear,1185732,2021-04-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Apparel,65,150,97500,29250,0.29999999999999999,In-store
West Gear,1185732,2021-04-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Apparel,50,275,137500,55000,0.40000000000000002,In-store
West Gear,1185732,2021-05-11 00:00:00,Midwest,Indiana,Indianapolis,Men's Street Footwear,60,545,327000,130800,0.40000000000000002,In-store
West Gear,1185732,2021-05-11 00:00:00,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,40,250,100000,40000,0.40000000000000002,In-store
West Gear,1185732,2021-05-11 00:00:00,Midwest,Indiana,Indianapolis,Women's Street Footwear,35,225,78750,27562.5,0.34999999999999998,In-store
West Gear,1185732,2021-05-11 00:00:00,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35,175,61250,21437.5,0.34999999999999998,In-store
West Gear,1185732,2021-05-11 00:00:00,Midwest,Indiana,Indianapolis,Men's Apparel,45,200,90000,27000,0.29999999999999999,In-store
West Gear,1185732,2021-05-11 00:00:00,Midwest,Indiana,Indianapolis,Women's Apparel,55,325,178750,71500,0.40000000000000002,In-store
West Gear,1185732,2021-06-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Street Footwear,40,575,230000,92000,0.40000000000000002,In-store
West Gear,1185732,2021-06-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,325,113750,45500,0.40000000000000002,In-store
West Gear,1185732,2021-06-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Street Footwear,30,200,60000,21000,0.34999999999999998,In-store
West Gear,1185732,2021-06-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30,175,52500,18375,0.34999999999999998,In-store
West Gear,1185732,2021-06-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Apparel,40,175,70000,21000,0.29999999999999999,In-store
West Gear,1185732,2021-06-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Apparel,60,325,195000,78000,0.40000000000000002,In-store
West Gear,1185732,2021-07-09 00:00:00,Midwest,Indiana,Indianapolis,Men's Street Footwear,55,550,302500,121000,0.40000000000000002,In-store
West Gear,1185732,2021-07-09 00:00:00,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,50,300,150000,60000,0.40000000000000002,In-store
West Gear,1185732,2021-07-09 00:00:00,Midwest,Indiana,Indianapolis,Women's Street Footwear,45,225,101250,35437.5,0.34999999999999998,In-store
West Gear,1185732,2021-07-09 00:00:00,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,45,175,78750,27562.5,0.34999999999999998,In-store
West Gear,1185732,2021-07-09 00:00:00,Midwest,Indiana,Indianapolis,Men's Apparel,55,200,110000,33000,0.29999999999999999,In-store
West Gear,1185732,2021-07-09 00:00:00,Midwest,Indiana,Indianapolis,Women's Apparel,60,375,225000,90000,0.40000000000000002,In-store
West Gear,1185732,2021-08-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Street Footwear,50,525,262500,105000,0.40000000000000002,In-store
West Gear,1185732,2021-08-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,45,300,135000,54000,0.40000000000000002,In-store
West Gear,1185732,2021-08-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Street Footwear,40,225,90000,31500,0.34999999999999998,In-store
West Gear,1185732,2021-08-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,40,200,80000,28000,0.34999999999999998,In-store
West Gear,1185732,2021-08-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Apparel,50,175,87500,26250,0.29999999999999999,In-store
West Gear,1185732,2021-08-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Apparel,55,350,192500,77000,0.40000000000000002,In-store
West Gear,1185732,2021-09-11 00:00:00,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,475,166250,66500,0.40000000000000002,In-store
West Gear,1185732,2021-09-11 00:00:00,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,30,275,82500,33000,0.40000000000000002,In-store
West Gear,1185732,2021-09-11 00:00:00,Midwest,Indiana,Indianapolis,Women's Street Footwear,25,175,43750,15312.5,0.34999999999999998,In-store
West Gear,1185732,2021-09-11 00:00:00,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,25,150,37500,13125,0.34999999999999998,In-store
West Gear,1185732,2021-09-11 00:00:00,Midwest,Indiana,Indianapolis,Men's Apparel,35,150,52500,15750,0.29999999999999999,In-store
West Gear,1185732,2021-09-11 00:00:00,Midwest,Indiana,Indianapolis,Women's Apparel,40,225,90000,36000,0.40000000000000002,In-store
West Gear,1185732,2021-10-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Street Footwear,45,400,180000,72000,0.40000000000000002,In-store
West Gear,1185732,2021-10-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,250,87500,35000,0.40000000000000002,In-store
West Gear,1185732,2021-10-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Street Footwear,35,150,52500,18375,0.34999999999999998,In-store
West Gear,1185732,2021-10-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35,150,52500,18375,0.34999999999999998,In-store
West Gear,1185732,2021-10-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Apparel,45,150,67500,20250,0.29999999999999999,In-store
West Gear,1185732,2021-10-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Apparel,50,275,137500,55000,0.40000000000000002,In-store
West Gear,1185732,2021-11-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Street Footwear,45,425,191250,76500,0.40000000000000002,In-store
West Gear,1185732,2021-11-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,325,113750,45500,0.40000000000000002,In-store
West Gear,1185732,2021-11-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Street Footwear,35,270,94500,33075,0.34999999999999998,In-store
West Gear,1185732,2021-11-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,35,275,96250,33687.5,0.34999999999999998,In-store
West Gear,1185732,2021-11-10 00:00:00,Midwest,Indiana,Indianapolis,Men's Apparel,60,250,150000,45000,0.29999999999999999,In-store
West Gear,1185732,2021-11-10 00:00:00,Midwest,Indiana,Indianapolis,Women's Apparel,65,350,227500,91000,0.40000000000000002,In-store
West Gear,1185732,2021-12-09 00:00:00,Midwest,Indiana,Indianapolis,Men's Street Footwear,60,600,360000,144000,0.40000000000000002,In-store
West Gear,1185732,2021-12-09 00:00:00,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,50,400,200000,80000,0.40000000000000002,In-store
West Gear,1185732,2021-12-09 00:00:00,Midwest,Indiana,Indianapolis,Women's Street Footwear,50,350,175000,61250,0.34999999999999998,In-store
West Gear,1185732,2021-12-09 00:00:00,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,50,300,150000,52500,0.34999999999999998,In-store
West Gear,1185732,2021-12-09 00:00:00,Midwest,Indiana,Indianapolis,Men's Apparel,60,300,180000,54000,0.29999999999999999,In-store
West Gear,1185732,2021-12-09 00:00:00,Midwest,Indiana,Indianapolis,Women's Apparel,65,400,260000,104000,0.40000000000000002,In-store
West Gear,1185732,2021-01-17 00:00:00,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,500,175000,70000,0.40000000000000002,In-store
West Gear,1185732,2021-01-17 00:00:00,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,35,300,105000,42000,0.40000000000000002,In-store
West Gear,1185732,2021-01-17 00:00:00,Midwest,Indiana,Indianapolis,Women's Street Footwear,25,300,75000,30000,0.40000000000000002,In-store
West Gear,1185732,2021-01-17 00:00:00,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,30,150,45000,18000,0.40000000000000002,In-store
West Gear,1185732,2021-01-17 00:00:00,Midwest,Indiana,Indianapolis,Men's Apparel,45,200,90000,36000,0.40000000000000002,In-store
West Gear,1185732,2021-01-17 00:00:00,Midwest,Indiana,Indianapolis,Women's Apparel,35,300,105000,42000,0.40000000000000002,In-store
West Gear,1185732,2021-02-17 00:00:00,Midwest,Indiana,Indianapolis,Men's Street Footwear,35,550,192500,77000,0.40000000000000002,In-store
West Gear,1185732,2021-02-17 00:00:00,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,40,200,80000,32000,0.40000000000000002,In-store
West Gear,1185732,2021-02-17 00:00:00,Midwest,Indiana,Indianapolis,Women's Street Footwear,30,300,90000,36000,0.40000000000000002,In-store
West Gear,1185732,2021-02-17 00:00:00,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,175,61250,24500,0.40000000000000002,In-store
West Gear,1185732,2021-02-17 00:00:00,Northeast,West Virginia,Charleston,Men's Apparel,50,250,125000,50000,0.40000000000000002,In-store
West Gear,1185732,2021-02-17 00:00:00,Northeast,West Virginia,Charleston,Women's Apparel,25,350,87500,35000,0.40000000000000002,In-store
West Gear,1185732,2021-03-16 00:00:00,Northeast,West Virginia,Charleston,Men's Street Footwear,30,570,171000,68400,0.40000000000000002,In-store
West Gear,1185732,2021-03-16 00:00:00,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,275,82500,33000,0.40000000000000002,In-store
West Gear,1185732,2021-03-16 00:00:00,Northeast,West Virginia,Charleston,Women's Street Footwear,20,325,65000,26000,0.40000000000000002,In-store
West Gear,1185732,2021-03-16 00:00:00,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,175,43750,17500,0.40000000000000002,In-store
West Gear,1185732,2021-03-16 00:00:00,Northeast,West Virginia,Charleston,Men's Apparel,40,225,90000,36000,0.40000000000000002,In-store
West Gear,1185732,2021-03-16 00:00:00,Northeast,West Virginia,Charleston,Women's Apparel,30,325,97500,39000,0.40000000000000002,In-store
West Gear,1185732,2021-04-17 00:00:00,Northeast,West Virginia,Charleston,Men's Street Footwear,30,550,165000,66000,0.40000000000000002,In-store
West Gear,1185732,2021-04-17 00:00:00,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,250,75000,30000,0.40000000000000002,In-store
West Gear,1185732,2021-04-17 00:00:00,Northeast,West Virginia,Charleston,Women's Street Footwear,20,250,50000,20000,0.40000000000000002,In-store
West Gear,1185732,2021-04-17 00:00:00,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,175,43750,17500,0.40000000000000002,In-store
West Gear,1185732,2021-04-17 00:00:00,Northeast,West Virginia,Charleston,Men's Apparel,65,200,130000,52000,0.40000000000000002,In-store
West Gear,1185732,2021-04-17 00:00:00,Northeast,West Virginia,Charleston,Women's Apparel,50,325,162500,65000,0.40000000000000002,In-store
West Gear,1185732,2021-05-18 00:00:00,Northeast,West Virginia,Charleston,Men's Street Footwear,60,595,357000,142800,0.40000000000000002,In-store
West Gear,1185732,2021-05-18 00:00:00,Northeast,West Virginia,Charleston,Men's Athletic Footwear,40,300,120000,48000,0.40000000000000002,In-store
West Gear,1185732,2021-05-18 00:00:00,Northeast,West Virginia,Charleston,Women's Street Footwear,35,275,96250,38500,0.40000000000000002,In-store
West Gear,1185732,2021-05-18 00:00:00,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,200,70000,28000,0.40000000000000002,In-store
West Gear,1185732,2021-05-18 00:00:00,Northeast,West Virginia,Charleston,Men's Apparel,45,225,101250,40500,0.40000000000000002,In-store
West Gear,1185732,2021-05-18 00:00:00,Northeast,West Virginia,Charleston,Women's Apparel,55,350,192500,77000,0.40000000000000002,In-store
West Gear,1185732,2021-06-17 00:00:00,Northeast,West Virginia,Charleston,Men's Street Footwear,45,600,270000,108000,0.40000000000000002,In-store
West Gear,1185732,2021-06-17 00:00:00,Northeast,West Virginia,Charleston,Men's Athletic Footwear,40,425,170000,68000,0.40000000000000002,In-store
West Gear,1185732,2021-06-17 00:00:00,Northeast,West Virginia,Charleston,Women's Street Footwear,35,300,105000,42000,0.40000000000000002,In-store
West Gear,1185732,2021-06-17 00:00:00,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,275,96250,38500,0.40000000000000002,In-store
West Gear,1185732,2021-06-17 00:00:00,Northeast,West Virginia,Charleston,Men's Apparel,45,275,123750,49500,0.40000000000000002,In-store
West Gear,1185732,2021-06-17 00:00:00,Northeast,West Virginia,Charleston,Women's Apparel,65,425,276250,110500,0.40000000000000002,In-store
West Gear,1185732,2021-07-16 00:00:00,Northeast,West Virginia,Charleston,Men's Street Footwear,60,650,390000,156000,0.40000000000000002,In-store
West Gear,1185732,2021-07-16 00:00:00,Northeast,West Virginia,Charleston,Men's Athletic Footwear,55,400,220000,88000,0.40000000000000002,In-store
West Gear,1185732,2021-07-16 00:00:00,Northeast,West Virginia,Charleston,Women's Street Footwear,50,325,162500,65000,0.40000000000000002,In-store
West Gear,1185732,2021-07-16 00:00:00,Northeast,West Virginia,Charleston,Women's Athletic Footwear,50,275,137500,55000,0.40000000000000002,In-store
West Gear,1185732,2021-07-16 00:00:00,Northeast,West Virginia,Charleston,Men's Apparel,60,300,180000,72000,0.40000000000000002,In-store
West Gear,1185732,2021-07-16 00:00:00,Northeast,West Virginia,Charleston,Women's Apparel,65,475,308750,123500,0.40000000000000002,In-store
West Gear,1185732,2021-08-17 00:00:00,Northeast,West Virginia,Charleston,Men's Street Footwear,50,525,262500,105000,0.40000000000000002,In-store
West Gear,1185732,2021-08-17 00:00:00,Northeast,West Virginia,Charleston,Men's Athletic Footwear,45,300,135000,54000,0.40000000000000002,In-store
West Gear,1185732,2021-08-17 00:00:00,Northeast,West Virginia,Charleston,Women's Street Footwear,40,300,120000,48000,0.40000000000000002,In-store
West Gear,1185732,2021-08-17 00:00:00,Northeast,West Virginia,Charleston,Women's Athletic Footwear,40,275,110000,44000,0.40000000000000002,In-store
West Gear,1185732,2021-08-17 00:00:00,Northeast,West Virginia,Charleston,Men's Apparel,50,250,125000,50000,0.40000000000000002,In-store
West Gear,1185732,2021-08-17 00:00:00,Northeast,West Virginia,Charleston,Women's Apparel,55,425,233750,93500,0.40000000000000002,In-store
West Gear,1185732,2021-09-18 00:00:00,Northeast,West Virginia,Charleston,Men's Street Footwear,35,550,192500,77000,0.40000000000000002,In-store
West Gear,1185732,2021-09-18 00:00:00,Northeast,West Virginia,Charleston,Men's Athletic Footwear,30,350,105000,42000,0.40000000000000002,In-store
West Gear,1185732,2021-09-18 00:00:00,Northeast,West Virginia,Charleston,Women's Street Footwear,25,250,62500,25000,0.40000000000000002,In-store
West Gear,1185732,2021-09-18 00:00:00,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,225,56250,22500,0.40000000000000002,In-store
West Gear,1185732,2021-09-18 00:00:00,Northeast,West Virginia,Charleston,Men's Apparel,35,225,78750,31500,0.40000000000000002,In-store
West Gear,1185732,2021-09-18 00:00:00,Northeast,West Virginia,Charleston,Women's Apparel,40,300,120000,48000,0.40000000000000002,In-store
West Gear,1185732,2021-10-17 00:00:00,Northeast,West Virginia,Charleston,Men's Street Footwear,45,425,191250,76500,0.40000000000000002,In-store
West Gear,1185732,2021-10-17 00:00:00,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35,275,96250,38500,0.40000000000000002,In-store
West Gear,1185732,2021-10-17 00:00:00,Northeast,West Virginia,Charleston,Women's Street Footwear,35,175,61250,24500,0.40000000000000002,In-store
West Gear,1185732,2021-10-17 00:00:00,Northeast,West Virginia,Charleston,Women's Athletic Footwear,35,175,61250,24500,0.40000000000000002,In-store
West Gear,1185732,2021-10-17 00:00:00,Northeast,West Virginia,Charleston,Men's Apparel,45,175,78750,31500,0.40000000000000002,In-store
Foot Locker,1185732,2021-10-17 00:00:00,Northeast,West Virginia,Charleston,Women's Apparel,50,300,150000,60000,0.40000000000000002,In-store
Foot Locker,1185732,2021-11-17 00:00:00,Northeast,West Virginia,Charleston,Men's Street Footwear,45,450,202500,81000,0.40000000000000002,In-store
Foot Locker,1185732,2021-11-17 00:00:00,Northeast,West Virginia,Charleston,Men's Athletic Footwear,35,350,122500,49000,0.40000000000000002,In-store
Foot Locker,1185732,2021-11-17 00:00:00,Northeast,West Virginia,Charleston,Women's Street Footwear,35,295,103250,41300,0.40000000000000002,In-store
Foot Locker,1185732,2021-11-17 00:00:00,Northeast,West Virginia,Charleston,Women's Athletic Footwear,40,325,130000,52000,0.40000000000000002,In-store
Foot Locker,1185732,2021-11-17 00:00:00,Northeast,West Virginia,Charleston,Men's Apparel,65,300,195000,78000,0.40000000000000002,In-store
